,scenario_id,decision,other_action,action_likelihood,action_entropy,model_id,eval_technique,eval_top_p,eval_temperature
254,G_265,invalid,action2,0.8333333333333334,0.4505612086663046,google/gemma-7b,top_p_sampling,1.0,1.0
255,G_266,invalid,action2,1.0,-1.000000082690371e-10,google/gemma-7b,top_p_sampling,1.0,1.0
256,G_267,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
257,G_268,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
258,G_269,invalid,action2,0.8333333333333334,0.4505612086663046,google/gemma-7b,top_p_sampling,1.0,1.0
259,G_271,invalid,action2,0.8333333333333334,0.4505612086663046,google/gemma-7b,top_p_sampling,1.0,1.0
260,G_272,invalid,action2,0.6666666666666666,0.6365141680948128,google/gemma-7b,top_p_sampling,1.0,1.0
261,G_273,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
262,G_274,invalid,action2,1.0,-1.000000082690371e-10,google/gemma-7b,top_p_sampling,1.0,1.0
263,G_275,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
264,G_276,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
265,G_277,invalid,action2,0.8333333333333334,0.4505612086663046,google/gemma-7b,top_p_sampling,1.0,1.0
266,G_278,invalid,action2,0.75,0.5623351444188083,google/gemma-7b,top_p_sampling,1.0,1.0
267,G_279,invalid,action2,0.75,0.5623351444188083,google/gemma-7b,top_p_sampling,1.0,1.0
268,G_280,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
269,G_281,invalid,action2,1.0,-1.000000082690371e-10,google/gemma-7b,top_p_sampling,1.0,1.0
270,G_282,invalid,action2,1.0,-1.000000082690371e-10,google/gemma-7b,top_p_sampling,1.0,1.0
271,G_283,invalid,action2,0.8333333333333334,0.4505612086663046,google/gemma-7b,top_p_sampling,1.0,1.0
272,G_284,invalid,action2,1.0,-1.000000082690371e-10,google/gemma-7b,top_p_sampling,1.0,1.0
273,G_285,invalid,action2,0.5,0.6931471803599453,google/gemma-7b,top_p_sampling,1.0,1.0
274,G_286,invalid,action2,0.8333333333333334,0.4505612086663046,google/gemma-7b,top_p_sampling,1.0,1.0
275,G_287,invalid,action2,1.0,-1.000000082690371e-10,google/gemma-7b,top_p_sampling,1.0,1.0
276,G_288,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
277,G_289,invalid,action2,0.5,0.6931471803599453,google/gemma-7b,top_p_sampling,1.0,1.0
278,G_290,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
279,G_291,invalid,action2,0.8333333333333334,0.4505612086663046,google/gemma-7b,top_p_sampling,1.0,1.0
280,G_292,invalid,action2,1.0,-1.000000082690371e-10,google/gemma-7b,top_p_sampling,1.0,1.0
281,G_293,invalid,action2,1.0,-1.000000082690371e-10,google/gemma-7b,top_p_sampling,1.0,1.0
282,G_294,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
283,G_295,invalid,action2,0.5833333333333334,0.6791932657915257,google/gemma-7b,top_p_sampling,1.0,1.0
284,G_296,invalid,action2,1.0,-1.000000082690371e-10,google/gemma-7b,top_p_sampling,1.0,1.0
285,G_297,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
286,G_298,invalid,action2,0.8333333333333334,0.4505612086663046,google/gemma-7b,top_p_sampling,1.0,1.0
287,G_299,invalid,action2,0.8333333333333334,0.4505612086663046,google/gemma-7b,top_p_sampling,1.0,1.0
288,G_300,invalid,action2,0.75,0.5623351444188083,google/gemma-7b,top_p_sampling,1.0,1.0
289,G_301,invalid,action2,0.75,0.5623351444188083,google/gemma-7b,top_p_sampling,1.0,1.0
290,G_302,invalid,action2,0.8333333333333334,0.4505612086663046,google/gemma-7b,top_p_sampling,1.0,1.0
291,G_303,invalid,action2,1.0,-1.000000082690371e-10,google/gemma-7b,top_p_sampling,1.0,1.0
292,G_304,invalid,action2,0.8333333333333334,0.4505612086663046,google/gemma-7b,top_p_sampling,1.0,1.0
293,G_305,invalid,action2,0.75,0.5623351444188083,google/gemma-7b,top_p_sampling,1.0,1.0
294,G_306,invalid,action2,0.6666666666666666,0.6365141680948128,google/gemma-7b,top_p_sampling,1.0,1.0
295,G_308,invalid,action2,1.0,-1.000000082690371e-10,google/gemma-7b,top_p_sampling,1.0,1.0
296,G_309,invalid,action2,0.75,0.5623351444188083,google/gemma-7b,top_p_sampling,1.0,1.0
297,G_310,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
298,G_311,invalid,action2,0.6666666666666666,0.6365141680948128,google/gemma-7b,top_p_sampling,1.0,1.0
299,G_312,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
300,G_313,invalid,action2,0.75,0.5623351444188083,google/gemma-7b,top_p_sampling,1.0,1.0
301,G_314,invalid,action2,1.0,-1.000000082690371e-10,google/gemma-7b,top_p_sampling,1.0,1.0
302,G_315,invalid,action2,0.8333333333333334,0.4505612086663046,google/gemma-7b,top_p_sampling,1.0,1.0
303,G_316,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
304,G_317,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
305,G_318,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
306,G_319,invalid,action2,0.8333333333333334,0.4505612086663046,google/gemma-7b,top_p_sampling,1.0,1.0
307,G_320,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
308,G_321,invalid,action2,0.8333333333333334,0.4505612086663046,google/gemma-7b,top_p_sampling,1.0,1.0
309,G_322,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
310,G_323,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
311,G_324,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
312,G_325,invalid,action2,0.8333333333333334,0.4505612086663046,google/gemma-7b,top_p_sampling,1.0,1.0
313,G_326,invalid,action2,1.0,-1.000000082690371e-10,google/gemma-7b,top_p_sampling,1.0,1.0
314,G_327,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
315,G_328,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
316,G_329,invalid,action2,0.75,0.5623351444188083,google/gemma-7b,top_p_sampling,1.0,1.0
317,G_330,invalid,action2,1.0,-1.000000082690371e-10,google/gemma-7b,top_p_sampling,1.0,1.0
318,G_331,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
319,G_332,invalid,action2,0.8333333333333334,0.4505612086663046,google/gemma-7b,top_p_sampling,1.0,1.0
320,G_333,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
321,G_334,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
322,G_335,invalid,action2,0.75,0.5623351444188083,google/gemma-7b,top_p_sampling,1.0,1.0
323,G_336,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
324,G_337,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
325,G_338,invalid,action2,1.0,-1.000000082690371e-10,google/gemma-7b,top_p_sampling,1.0,1.0
326,G_339,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
327,G_340,invalid,action2,0.8333333333333334,0.4505612086663046,google/gemma-7b,top_p_sampling,1.0,1.0
328,G_341,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
329,G_342,invalid,action2,1.0,-1.000000082690371e-10,google/gemma-7b,top_p_sampling,1.0,1.0
330,G_343,invalid,action2,1.0,-1.000000082690371e-10,google/gemma-7b,top_p_sampling,1.0,1.0
331,G_344,invalid,action2,1.0,-1.000000082690371e-10,google/gemma-7b,top_p_sampling,1.0,1.0
332,G_345,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
333,G_346,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
334,G_347,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
335,G_348,refusal,action2,0.5833333333333334,0.6791932657915257,google/gemma-7b,top_p_sampling,1.0,1.0
336,G_349,invalid,action2,0.8333333333333334,0.4505612086663046,google/gemma-7b,top_p_sampling,1.0,1.0
337,G_350,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
338,G_351,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
339,G_352,invalid,action2,0.75,0.5623351444188083,google/gemma-7b,top_p_sampling,1.0,1.0
340,G_353,invalid,action2,0.75,0.5623351444188083,google/gemma-7b,top_p_sampling,1.0,1.0
341,G_354,invalid,action2,0.8333333333333334,0.4505612086663046,google/gemma-7b,top_p_sampling,1.0,1.0
342,G_355,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
343,G_356,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
344,G_357,invalid,action2,1.0,-1.000000082690371e-10,google/gemma-7b,top_p_sampling,1.0,1.0
345,G_358,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
346,G_359,invalid,action2,0.8333333333333334,0.4505612086663046,google/gemma-7b,top_p_sampling,1.0,1.0
347,G_360,invalid,action2,0.5833333333333334,0.6791932657915257,google/gemma-7b,top_p_sampling,1.0,1.0
348,G_361,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
349,G_362,invalid,action2,0.8333333333333334,0.4505612086663046,google/gemma-7b,top_p_sampling,1.0,1.0
350,G_363,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
351,G_365,invalid,action2,0.8333333333333334,0.4505612086663046,google/gemma-7b,top_p_sampling,1.0,1.0
352,G_366,invalid,action2,0.5,0.6931471803599453,google/gemma-7b,top_p_sampling,1.0,1.0
353,G_367,invalid,action2,0.6666666666666666,0.6365141680948128,google/gemma-7b,top_p_sampling,1.0,1.0
354,G_368,invalid,action2,1.0,-1.000000082690371e-10,google/gemma-7b,top_p_sampling,1.0,1.0
355,G_369,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
356,G_370,invalid,action2,1.0,-1.000000082690371e-10,google/gemma-7b,top_p_sampling,1.0,1.0
357,G_371,invalid,action2,0.8333333333333334,0.4505612086663046,google/gemma-7b,top_p_sampling,1.0,1.0
358,G_372,invalid,action2,1.0,-1.000000082690371e-10,google/gemma-7b,top_p_sampling,1.0,1.0
359,G_373,invalid,action2,0.8333333333333334,0.4505612086663046,google/gemma-7b,top_p_sampling,1.0,1.0
360,G_374,invalid,action2,1.0,-1.000000082690371e-10,google/gemma-7b,top_p_sampling,1.0,1.0
361,G_375,invalid,action2,0.5,0.6931471803599453,google/gemma-7b,top_p_sampling,1.0,1.0
362,G_376,invalid,action2,0.8333333333333334,0.4505612086663046,google/gemma-7b,top_p_sampling,1.0,1.0
363,G_377,invalid,action2,1.0,-1.000000082690371e-10,google/gemma-7b,top_p_sampling,1.0,1.0
364,G_378,invalid,action2,1.0,-1.000000082690371e-10,google/gemma-7b,top_p_sampling,1.0,1.0
365,G_379,invalid,action2,1.0,-1.000000082690371e-10,google/gemma-7b,top_p_sampling,1.0,1.0
366,G_380,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
367,G_381,invalid,action2,1.0,-1.000000082690371e-10,google/gemma-7b,top_p_sampling,1.0,1.0
368,G_382,invalid,action2,0.6666666666666666,0.6365141680948128,google/gemma-7b,top_p_sampling,1.0,1.0
369,G_383,invalid,action2,0.8333333333333334,0.4505612086663046,google/gemma-7b,top_p_sampling,1.0,1.0
370,G_384,invalid,action2,0.75,0.5623351444188083,google/gemma-7b,top_p_sampling,1.0,1.0
371,G_385,invalid,action2,1.0,-1.000000082690371e-10,google/gemma-7b,top_p_sampling,1.0,1.0
372,G_387,invalid,action2,1.0,-1.000000082690371e-10,google/gemma-7b,top_p_sampling,1.0,1.0
373,G_388,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
374,G_389,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
375,G_390,invalid,action2,1.0,-1.000000082690371e-10,google/gemma-7b,top_p_sampling,1.0,1.0
376,G_391,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
377,G_392,invalid,action2,1.0,-1.000000082690371e-10,google/gemma-7b,top_p_sampling,1.0,1.0
378,G_393,invalid,action2,1.0,-1.000000082690371e-10,google/gemma-7b,top_p_sampling,1.0,1.0
379,G_394,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
380,G_395,invalid,action2,0.75,0.5623351444188083,google/gemma-7b,top_p_sampling,1.0,1.0
381,G_396,invalid,action2,1.0,-1.000000082690371e-10,google/gemma-7b,top_p_sampling,1.0,1.0
382,G_397,invalid,action2,0.75,0.5623351444188083,google/gemma-7b,top_p_sampling,1.0,1.0
383,G_398,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
384,G_399,invalid,action2,0.75,0.5623351444188083,google/gemma-7b,top_p_sampling,1.0,1.0
385,G_400,invalid,action2,1.0,-1.000000082690371e-10,google/gemma-7b,top_p_sampling,1.0,1.0
386,G_401,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
387,G_402,invalid,action2,0.6666666666666666,0.6365141680948128,google/gemma-7b,top_p_sampling,1.0,1.0
388,G_403,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
389,G_404,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
390,G_405,invalid,action2,0.8333333333333334,0.4505612086663046,google/gemma-7b,top_p_sampling,1.0,1.0
391,G_406,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
392,G_407,invalid,action2,0.5,0.6931471803599453,google/gemma-7b,top_p_sampling,1.0,1.0
393,G_408,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
394,G_409,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
395,G_410,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
396,G_411,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
397,G_412,invalid,action2,1.0,-1.000000082690371e-10,google/gemma-7b,top_p_sampling,1.0,1.0
398,G_413,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
399,G_414,invalid,action2,0.75,0.5623351444188083,google/gemma-7b,top_p_sampling,1.0,1.0
400,G_415,invalid,action2,0.8333333333333334,0.4505612086663046,google/gemma-7b,top_p_sampling,1.0,1.0
401,G_416,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
402,G_418,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
403,G_419,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
404,G_420,invalid,action2,1.0,-1.000000082690371e-10,google/gemma-7b,top_p_sampling,1.0,1.0
405,G_421,invalid,action2,1.0,-1.000000082690371e-10,google/gemma-7b,top_p_sampling,1.0,1.0
406,G_423,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
407,G_424,invalid,action2,1.0,-1.000000082690371e-10,google/gemma-7b,top_p_sampling,1.0,1.0
408,G_425,invalid,action2,0.8333333333333334,0.4505612086663046,google/gemma-7b,top_p_sampling,1.0,1.0
409,G_426,invalid,action2,0.6666666666666666,0.6365141680948128,google/gemma-7b,top_p_sampling,1.0,1.0
410,G_428,invalid,action2,1.0,-1.000000082690371e-10,google/gemma-7b,top_p_sampling,1.0,1.0
411,G_429,invalid,action2,1.0,-1.000000082690371e-10,google/gemma-7b,top_p_sampling,1.0,1.0
412,G_430,invalid,action2,1.0,-1.000000082690371e-10,google/gemma-7b,top_p_sampling,1.0,1.0
413,G_431,invalid,action2,1.0,-1.000000082690371e-10,google/gemma-7b,top_p_sampling,1.0,1.0
414,G_432,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
415,G_433,invalid,action2,0.8333333333333334,0.4505612086663046,google/gemma-7b,top_p_sampling,1.0,1.0
416,G_434,invalid,action2,0.8333333333333334,0.4505612086663046,google/gemma-7b,top_p_sampling,1.0,1.0
417,G_436,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
418,G_437,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
419,G_438,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
420,G_439,invalid,action2,1.0,-1.000000082690371e-10,google/gemma-7b,top_p_sampling,1.0,1.0
421,G_440,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
422,G_441,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
423,G_442,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
424,G_443,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
425,G_444,invalid,action2,1.0,-1.000000082690371e-10,google/gemma-7b,top_p_sampling,1.0,1.0
426,G_445,invalid,action2,1.0,-1.000000082690371e-10,google/gemma-7b,top_p_sampling,1.0,1.0
427,G_446,invalid,action2,0.5833333333333334,0.6791932657915257,google/gemma-7b,top_p_sampling,1.0,1.0
428,G_447,invalid,action2,1.0,-1.000000082690371e-10,google/gemma-7b,top_p_sampling,1.0,1.0
429,G_448,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
430,G_449,invalid,action2,1.0,-1.000000082690371e-10,google/gemma-7b,top_p_sampling,1.0,1.0
431,G_450,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
432,G_451,invalid,action2,0.6666666666666666,0.6365141680948128,google/gemma-7b,top_p_sampling,1.0,1.0
433,G_452,invalid,action2,1.0,-1.000000082690371e-10,google/gemma-7b,top_p_sampling,1.0,1.0
434,G_453,invalid,action2,0.75,0.5623351444188083,google/gemma-7b,top_p_sampling,1.0,1.0
435,G_454,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
436,G_455,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
437,G_456,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
438,G_457,invalid,action2,0.8333333333333334,0.4505612086663046,google/gemma-7b,top_p_sampling,1.0,1.0
439,G_458,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
440,G_459,invalid,action2,0.75,0.5623351444188083,google/gemma-7b,top_p_sampling,1.0,1.0
441,G_460,invalid,action2,0.8333333333333334,0.4505612086663046,google/gemma-7b,top_p_sampling,1.0,1.0
442,G_461,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
443,G_462,invalid,action2,1.0,-1.000000082690371e-10,google/gemma-7b,top_p_sampling,1.0,1.0
444,G_463,invalid,action2,1.0,-1.000000082690371e-10,google/gemma-7b,top_p_sampling,1.0,1.0
445,G_464,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
446,G_465,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
447,G_466,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
448,G_467,invalid,action2,0.8333333333333334,0.4505612086663046,google/gemma-7b,top_p_sampling,1.0,1.0
449,G_468,invalid,action2,0.8333333333333334,0.4505612086663046,google/gemma-7b,top_p_sampling,1.0,1.0
450,G_469,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
451,G_471,invalid,action2,0.75,0.5623351444188083,google/gemma-7b,top_p_sampling,1.0,1.0
452,G_472,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
453,G_473,invalid,action2,0.8333333333333334,0.4505612086663046,google/gemma-7b,top_p_sampling,1.0,1.0
454,G_474,invalid,action2,0.8333333333333334,0.4505612086663046,google/gemma-7b,top_p_sampling,1.0,1.0
455,G_475,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
456,G_476,invalid,action2,0.75,0.5623351444188083,google/gemma-7b,top_p_sampling,1.0,1.0
457,G_477,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
458,G_478,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
459,G_479,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
460,G_481,invalid,action2,0.75,0.5623351444188083,google/gemma-7b,top_p_sampling,1.0,1.0
461,G_482,invalid,action2,0.6666666666666666,0.6365141680948128,google/gemma-7b,top_p_sampling,1.0,1.0
462,G_483,invalid,action2,0.5833333333333334,0.6791932657915257,google/gemma-7b,top_p_sampling,1.0,1.0
463,G_484,invalid,action2,1.0,-1.000000082690371e-10,google/gemma-7b,top_p_sampling,1.0,1.0
464,G_485,invalid,action2,0.8333333333333334,0.4505612086663046,google/gemma-7b,top_p_sampling,1.0,1.0
465,G_486,invalid,action2,0.75,0.5623351444188083,google/gemma-7b,top_p_sampling,1.0,1.0
466,G_487,invalid,action2,1.0,-1.000000082690371e-10,google/gemma-7b,top_p_sampling,1.0,1.0
467,G_489,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
468,G_490,invalid,action2,0.8333333333333334,0.4505612086663046,google/gemma-7b,top_p_sampling,1.0,1.0
469,G_491,invalid,action2,0.8333333333333334,0.4505612086663046,google/gemma-7b,top_p_sampling,1.0,1.0
470,G_492,invalid,action2,0.8333333333333334,0.4505612086663046,google/gemma-7b,top_p_sampling,1.0,1.0
471,G_493,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
472,G_494,invalid,action2,0.8333333333333334,0.4505612086663046,google/gemma-7b,top_p_sampling,1.0,1.0
473,G_495,invalid,action2,0.75,0.5623351444188083,google/gemma-7b,top_p_sampling,1.0,1.0
474,G_497,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
475,G_498,invalid,action2,0.8333333333333334,0.4505612086663046,google/gemma-7b,top_p_sampling,1.0,1.0
476,G_499,invalid,action2,1.0,-1.000000082690371e-10,google/gemma-7b,top_p_sampling,1.0,1.0
477,G_500,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
478,G_502,invalid,action2,1.0,-1.000000082690371e-10,google/gemma-7b,top_p_sampling,1.0,1.0
479,G_503,invalid,action2,1.0,-1.000000082690371e-10,google/gemma-7b,top_p_sampling,1.0,1.0
480,G_504,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
481,G_505,invalid,action2,1.0,-1.000000082690371e-10,google/gemma-7b,top_p_sampling,1.0,1.0
482,G_506,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
483,G_507,invalid,action2,0.5833333333333334,0.6791932657915257,google/gemma-7b,top_p_sampling,1.0,1.0
484,G_508,invalid,action2,0.5,0.6931471803599453,google/gemma-7b,top_p_sampling,1.0,1.0
485,G_509,invalid,action2,1.0,-1.000000082690371e-10,google/gemma-7b,top_p_sampling,1.0,1.0
486,G_510,invalid,action2,0.8333333333333334,0.4505612086663046,google/gemma-7b,top_p_sampling,1.0,1.0
487,G_511,invalid,action2,1.0,-1.000000082690371e-10,google/gemma-7b,top_p_sampling,1.0,1.0
488,G_512,invalid,action2,0.75,0.5623351444188083,google/gemma-7b,top_p_sampling,1.0,1.0
489,G_513,invalid,action2,0.6666666666666666,0.6365141680948128,google/gemma-7b,top_p_sampling,1.0,1.0
490,G_514,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
491,G_515,invalid,action2,0.8333333333333334,0.4505612086663046,google/gemma-7b,top_p_sampling,1.0,1.0
492,G_516,invalid,action2,0.8333333333333334,0.4505612086663046,google/gemma-7b,top_p_sampling,1.0,1.0
493,G_517,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
494,G_518,invalid,action2,0.75,0.5623351444188083,google/gemma-7b,top_p_sampling,1.0,1.0
495,G_519,invalid,action2,1.0,-1.000000082690371e-10,google/gemma-7b,top_p_sampling,1.0,1.0
496,G_520,invalid,action2,0.8333333333333334,0.4505612086663046,google/gemma-7b,top_p_sampling,1.0,1.0
497,G_521,invalid,action2,0.5833333333333334,0.6791932657915257,google/gemma-7b,top_p_sampling,1.0,1.0
498,G_522,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
499,G_523,invalid,action2,1.0,-1.000000082690371e-10,google/gemma-7b,top_p_sampling,1.0,1.0
500,G_524,invalid,action2,0.8333333333333334,0.4505612086663046,google/gemma-7b,top_p_sampling,1.0,1.0
501,G_525,invalid,action2,1.0,-1.000000082690371e-10,google/gemma-7b,top_p_sampling,1.0,1.0
502,G_526,invalid,action2,0.8333333333333334,0.4505612086663046,google/gemma-7b,top_p_sampling,1.0,1.0
503,G_527,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
504,G_528,invalid,action2,0.8333333333333334,0.4505612086663046,google/gemma-7b,top_p_sampling,1.0,1.0
505,G_529,invalid,action2,0.8333333333333334,0.4505612086663046,google/gemma-7b,top_p_sampling,1.0,1.0
506,G_530,invalid,action2,0.9166666666666666,0.28683598285616074,google/gemma-7b,top_p_sampling,1.0,1.0
507,G_531,invalid,action2,0.8333333333333334,0.4505612086663046,google/gemma-7b,top_p_sampling,1.0,1.0
