,scenario_id,decision,other_action,action_likelihood,action_entropy,model_id,eval_technique,eval_top_p,eval_temperature
243,G_254,action2,action1,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
244,G_255,action2,action1,0.9166666666666666,0.28683598285616074,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
245,G_256,action2,action1,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
246,G_257,action1,action2,0.6666666666666666,0.6365141680948128,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
247,G_258,action1,action2,0.8333333333333334,0.4505612086663046,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
248,G_259,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
249,G_260,action2,action1,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
250,G_261,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
251,G_262,action2,action1,0.6666666666666666,0.6365141680948128,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
252,G_263,action2,action1,0.8333333333333334,0.4505612086663046,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
253,G_264,action2,action1,0.8333333333333334,0.4505612086663046,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
254,G_265,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
255,G_266,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
256,G_267,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
257,G_268,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
258,G_269,action2,action1,0.8333333333333334,0.4505612086663046,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
259,G_271,action2,action1,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
260,G_272,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
261,G_273,action1,action2,0.5833333333333334,0.6791932657915257,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
262,G_274,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
263,G_275,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
264,G_276,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
265,G_277,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
266,G_278,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
267,G_279,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
268,G_280,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
269,G_281,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
270,G_282,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
271,G_283,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
272,G_284,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
273,G_285,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
274,G_286,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
275,G_287,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
276,G_288,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
277,G_289,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
278,G_290,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
279,G_291,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
280,G_292,action2,action1,0.5833333333333334,0.6791932657915257,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
281,G_293,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
282,G_294,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
283,G_295,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
284,G_296,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
285,G_297,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
286,G_298,action2,action1,0.75,0.5623351444188083,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
287,G_299,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
288,G_300,action1,action2,0.75,0.5623351444188083,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
289,G_301,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
290,G_302,action2,action1,0.8333333333333334,0.4505612086663046,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
291,G_303,action2,action1,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
292,G_304,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
293,G_305,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
294,G_306,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
295,G_308,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
296,G_309,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
297,G_310,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
298,G_311,action2,action1,0.8333333333333334,0.4505612086663046,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
299,G_312,action2,action1,0.8333333333333334,0.4505612086663046,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
300,G_313,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
301,G_314,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
302,G_315,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
303,G_316,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
304,G_317,action2,action1,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
305,G_318,action2,action1,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
306,G_319,action1,action2,0.6666666666666666,0.6365141680948128,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
307,G_320,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
308,G_321,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
309,G_322,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
310,G_323,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
311,G_324,action2,action1,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
312,G_325,action2,action1,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
313,G_326,action2,action1,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
314,G_327,action1,action2,0.6666666666666666,0.6365141680948128,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
315,G_328,action2,action1,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
316,G_329,action2,action1,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
317,G_330,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
318,G_331,action2,action1,0.8333333333333334,0.4505612086663046,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
319,G_332,action2,action1,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
320,G_333,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
321,G_334,action1,action2,0.6666666666666666,0.6365141680948128,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
322,G_335,action2,action1,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
323,G_336,action1,action2,0.8333333333333334,0.4505612086663046,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
324,G_337,action2,action1,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
325,G_338,action2,action1,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
326,G_339,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
327,G_340,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
328,G_341,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
329,G_342,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
330,G_343,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
331,G_344,action1,action2,0.9166666666666666,0.28683598285616074,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
332,G_345,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
333,G_346,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
334,G_347,action1,action2,0.6666666666666666,0.6365141680948128,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
335,G_348,action2,action1,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
336,G_349,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
337,G_350,action2,action1,0.6666666666666666,0.6365141680948128,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
338,G_351,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
339,G_352,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
340,G_353,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
341,G_354,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
342,G_355,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
343,G_356,action2,action1,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
344,G_357,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
345,G_358,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
346,G_359,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
347,G_360,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
348,G_361,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
349,G_362,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
350,G_363,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
351,G_365,action1,action2,0.9166666666666666,0.28683598285616074,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
352,G_366,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
353,G_367,action2,action1,0.5833333333333334,0.6791932657915257,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
354,G_368,action1,action2,0.8333333333333334,0.4505612086663046,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
355,G_369,action1,action2,0.75,0.5623351444188083,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
356,G_370,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
357,G_371,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
358,G_372,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
359,G_373,action2,action1,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
360,G_374,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
361,G_375,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
362,G_376,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
363,G_377,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
364,G_378,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
365,G_379,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
366,G_380,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
367,G_381,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
368,G_382,action2,action1,0.9166666666666666,0.28683598285616074,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
369,G_383,action1,action2,0.8333333333333334,0.4505612086663046,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
370,G_384,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
371,G_385,action1,action2,0.6666666666666666,0.6365141680948128,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
372,G_387,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
373,G_388,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
374,G_389,action1,action2,0.5,0.6931471803599453,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
375,G_390,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
376,G_391,action1,action2,0.6666666666666666,0.6365141680948128,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
377,G_392,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
378,G_393,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
379,G_394,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
380,G_395,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
381,G_396,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
382,G_397,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
383,G_398,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
384,G_399,action2,action1,0.6666666666666666,0.6365141680948128,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
385,G_400,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
386,G_401,action2,action1,0.75,0.5623351444188083,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
387,G_402,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
388,G_403,action2,action1,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
389,G_404,action1,action2,0.9166666666666666,0.28683598285616074,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
390,G_405,action1,action2,0.5,0.6931471803599453,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
391,G_406,action2,action1,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
392,G_407,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
393,G_408,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
394,G_409,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
395,G_410,action2,action1,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
396,G_411,action2,action1,0.8333333333333334,0.4505612086663046,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
397,G_412,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
398,G_413,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
399,G_414,action1,action2,0.5833333333333334,0.6791932657915257,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
400,G_415,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
401,G_416,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
402,G_418,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
403,G_419,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
404,G_420,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
405,G_421,action1,action2,0.6666666666666666,0.6365141680948128,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
406,G_423,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
407,G_424,action1,action2,0.6666666666666666,0.6365141680948128,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
408,G_425,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
409,G_426,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
410,G_428,action2,action1,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
411,G_429,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
412,G_430,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
413,G_431,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
414,G_432,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
415,G_433,action1,action2,0.8333333333333334,0.4505612086663046,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
416,G_434,action1,action2,0.5,0.6931471803599453,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
417,G_436,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
418,G_437,action1,action2,0.8333333333333334,0.4505612086663046,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
419,G_438,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
420,G_439,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
421,G_440,action2,action1,0.8333333333333334,0.4505612086663046,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
422,G_441,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
423,G_442,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
424,G_443,action1,action2,0.9166666666666666,0.28683598285616074,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
425,G_444,action2,action1,0.8333333333333334,0.4505612086663046,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
426,G_445,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
427,G_446,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
428,G_447,action2,action1,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
429,G_448,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
430,G_449,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
431,G_450,action2,action1,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
432,G_451,action2,action1,0.6666666666666666,0.6365141680948128,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
433,G_452,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
434,G_453,action1,action2,0.9166666666666666,0.28683598285616074,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
435,G_454,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
436,G_455,action2,action1,0.75,0.5623351444188083,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
437,G_456,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
438,G_457,action2,action1,0.6666666666666666,0.6365141680948128,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
439,G_458,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
440,G_459,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
441,G_460,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
442,G_461,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
443,G_462,action2,action1,0.6666666666666666,0.6365141680948128,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
444,G_463,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
445,G_464,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
446,G_465,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
447,G_466,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
448,G_467,action2,action1,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
449,G_468,action2,action1,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
450,G_469,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
451,G_471,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
452,G_472,action1,action2,0.6666666666666666,0.6365141680948128,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
453,G_473,action2,action1,0.6666666666666666,0.6365141680948128,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
454,G_474,action2,action1,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
455,G_475,action2,action1,0.8333333333333334,0.4505612086663046,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
456,G_476,action2,action1,0.8333333333333334,0.4505612086663046,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
457,G_477,action2,action1,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
458,G_478,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
459,G_479,action1,action2,0.5833333333333334,0.6791932657915257,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
460,G_481,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
461,G_482,action1,action2,0.8333333333333334,0.4505612086663046,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
462,G_483,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
463,G_484,action1,action2,0.9166666666666666,0.28683598285616074,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
464,G_485,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
465,G_486,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
466,G_487,action1,action2,0.8333333333333334,0.4505612086663046,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
467,G_489,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
468,G_490,action1,action2,0.5,0.6931471803599453,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
469,G_491,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
470,G_492,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
471,G_493,action2,action1,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
472,G_494,action1,action2,0.8333333333333334,0.4505612086663046,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
473,G_495,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
474,G_497,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
475,G_498,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
476,G_499,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
477,G_500,action2,action1,0.9166666666666666,0.28683598285616074,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
478,G_502,action1,action2,0.9166666666666666,0.28683598285616074,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
479,G_503,action2,action1,0.6666666666666666,0.6365141680948128,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
480,G_504,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
481,G_505,action1,action2,0.6666666666666666,0.6365141680948128,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
482,G_506,action1,action2,0.6666666666666666,0.6365141680948128,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
483,G_507,action2,action1,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
484,G_508,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
485,G_509,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-4o-mini,top_p_sampling,1.0,1.0
